unit_no,unit_type,asset_class,availability_ytd,target,gap_to_target,utilization,disposal_candidate
112394,LIGHT DUTY,Light,0.859228270609319,95,-0.09077172939068101,Not Underutilized,false
065215,MEDIUM DUTY,Medium,0.8292484318996416,92,-0.09075156810035845,,
237222,HEAVY DUTY,Heavy,0.7593906810035842,85,-0.09060931899641578,,
045116,LIGHT DUTY,Light,0.8594959677419355,95,-0.09050403225806447,Not Underutilized,false
156233,MEDIUM DUTY,Medium,0.82959229390681,92,-0.09040770609319004,,
067138,LIGHT DUTY,Light,0.8601993727598567,95,-0.08980062724014326,Not Underutilized,false
113092,LIGHT DUTY,Light,0.8602777777777778,95,-0.08972222222222215,Not Underutilized,false
323126,OFF-ROAD,Off-Road,0.7909834229390681,88,-0.08901657706093191,,
112518,LIGHT DUTY,Light,0.8611872759856631,95,-0.08881272401433682,Not Underutilized,false
041181,LIGHT DUTY,Light,0.8614409722222223,95,-0.08855902777777769,Not Underutilized,false
067185,LIGHT DUTY,Light,0.861751232078853,95,-0.088248767921147,Not Underutilized,false
065119,LIGHT DUTY,Light,0.8618750000000001,95,-0.0881249999999999,,
050233,LIGHT DUTY,Light,0.8618895609318996,95,-0.08811043906810034,Not Underutilized,false
080149,MEDIUM DUTY,Medium,0.8321130152329749,92,-0.08788698476702517,,
041378,LIGHT DUTY,Light,0.8621163754480287,95,-0.0878836245519713,Not Underutilized,false
319190,OFF-ROAD,Off-Road,0.7921270161290322,88,-0.08787298387096776,,
094143,LIGHT DUTY,Light,0.8623185483870969,95,-0.08768145161290308,Not Underutilized,false
045135,LIGHT DUTY,Light,0.8624288754480286,95,-0.08757112455197136,Not Underutilized,false
041299,LIGHT DUTY,Light,0.8624557571684588,95,-0.08754424283154116,Not Underutilized,false
041326,LIGHT DUTY,Light,0.8625336021505376,95,-0.08746639784946231,Not Underutilized,false
080109,MEDIUM DUTY,Medium,0.8325604838709677,92,-0.08743951612903234,,
236373,HEAVY DUTY,Heavy,0.7626349686379928,85,-0.08736503136200713,,
267169,OTHER,Other,0.8128825044802866,90,-0.08711749551971337,,
001167,LIGHT DUTY,Light,0.8630247535842294,95,-0.08697524641577059,Not Underutilized,false
001069,LIGHT DUTY,Light,0.8631037186379928,95,-0.08689628136200711,Not Underutilized,false
194018,HEAVY DUTY,Heavy,0.7633786962365591,85,-0.0866213037634409,,
050231,LIGHT DUTY,Light,0.8634974238351254,95,-0.08650257616487456,Not Underutilized,false
051027,LIGHT DUTY,Light,0.8634974238351254,95,-0.08650257616487456,Not Underutilized,false
156097,MEDIUM DUTY,Medium,0.8335859094982079,92,-0.08641409050179216,,
112412,LIGHT DUTY,Light,0.8638267249103943,95,-0.0861732750896057,Not Underutilized,false
041221,LIGHT DUTY,Light,0.863898409498208,95,-0.086101590501792,Not Underutilized,false
111109,LIGHT DUTY,Light,0.8639605734767025,95,-0.08603942652329744,Not Underutilized,false
319184,OFF-ROAD,Off-Road,0.7939661738351255,88,-0.08603382616487454,,
156109,MEDIUM DUTY,Medium,0.8340759408602151,92,-0.08592405913978496,,
237307,HEAVY DUTY,Heavy,0.7641105769230769,85,-0.08588942307692304,,
065148,LIGHT DUTY,Light,0.8643817204301075,95,-0.08561827956989243,Not Underutilized,false
044091,LIGHT DUTY,Light,0.864493167562724,95,-0.08550683243727597,Not Underutilized,false
041388,LIGHT DUTY,Light,0.8645525313620073,95,-0.08544746863799269,Not Underutilized,false
194039,HEAVY DUTY,Heavy,0.7648851926523297,85,-0.0851148073476703,,
041371,LIGHT DUTY,Light,0.8650106406810035,95,-0.08498935931899643,Not Underutilized,false
192012,HEAVY DUTY,Heavy,0.7650425627240144,85,-0.08495743727598559,,
190011,HEAVY DUTY,Heavy,0.7655600358422939,85,-0.08443996415770605,,
041224,LIGHT DUTY,Light,0.8655667562724014,95,-0.08443324372759853,Not Underutilized,false
050093,LIGHT DUTY,Light,0.8656944444444444,95,-0.08430555555555552,Not Underutilized,false
202042,HEAVY DUTY,Heavy,0.7659346998207885,85,-0.08406530017921143,,
064165,LIGHT DUTY,Light,0.8661883960573477,95,-0.0838116039426523,Not Underutilized,false
065132,LIGHT DUTY,Light,0.8662505600358422,95,-0.08374943996415773,Not Underutilized,false
135163,HEAVY DUTY,Heavy,0.7662645609318995,85,-0.08373543906810044,,
237287,HEAVY DUTY,Heavy,0.7663944892473118,85,-0.08360551075268818,,
113068,LIGHT DUTY,Light,0.866472894265233,95,-0.08352710573476696,Not Underutilized,false
135130,MEDIUM DUTY,Medium,0.8366773073476703,92,-0.08332269265232972,,
112426,LIGHT DUTY,Light,0.8667355510752688,95,-0.08326444892473117,Not Underutilized,false
001117,LIGHT DUTY,Light,0.8668038754480286,95,-0.08319612455197134,Not Underutilized,false
113066,LIGHT DUTY,Light,0.8668212365591398,95,-0.08317876344086017,Not Underutilized,false
074035,MEDIUM DUTY,Medium,0.8368761200716847,92,-0.08312387992831538,,
236330,HEAVY DUTY,Heavy,0.767006608422939,85,-0.08299339157706098,,
041425,LIGHT DUTY,Light,0.8670810931899641,95,-0.08291890681003589,Underutilized,true
050022,LIGHT DUTY,Light,0.8672715053763441,95,-0.08272849462365583,Not Underutilized,false
067074,LIGHT DUTY,Light,0.8672754256272401,95,-0.08272457437275982,Not Underutilized,false
094139,LIGHT DUTY,Light,0.8673594310035843,95,-0.0826405689964157,Not Underutilized,false
158090,HEAVY DUTY,Heavy,0.7673756720430107,85,-0.08262432795698926,,
094137,LIGHT DUTY,Light,0.867406474014337,95,-0.08259352598566294,Not Underutilized,false
076105,MEDIUM DUTY,Medium,0.8374882392473117,92,-0.08251176075268829,,
050274,LIGHT DUTY,Light,0.8675022401433692,95,-0.08249775985663077,Not Underutilized,false
112414,LIGHT DUTY,Light,0.8676019265232974,95,-0.08239807347670258,Not Underutilized,false
067140,LIGHT DUTY,Light,0.8678909050179212,95,-0.08210909498207875,Not Underutilized,false
156205,MEDIUM DUTY,Medium,0.8379799507168458,92,-0.0820200492831542,,
067188,MEDIUM DUTY,Medium,0.8387096774193549,92,-0.08129032258064517,,
157045,MEDIUM DUTY,Medium,0.8387096774193549,92,-0.08129032258064517,,
208010,MEDIUM DUTY,Medium,0.8387354390681003,92,-0.08126456093189971,,
080081,MEDIUM DUTY,Medium,0.8387802419354838,92,-0.0812197580645162,,
095229,LIGHT DUTY,Light,0.8689320116487455,95,-0.0810679883512545,Not Underutilized,false
095143,LIGHT DUTY,Light,0.8690955421146954,95,-0.08090445788530454,Not Underutilized,false
005012,LIGHT DUTY,Light,0.8692596326164874,95,-0.08074036738351253,Not Underutilized,false
041557,LIGHT DUTY,Light,0.8693161962365592,95,-0.08068380376344075,Not Underutilized,false
045156,LIGHT DUTY,Light,0.8693240367383512,95,-0.08067596326164872,Not Underutilized,false
041382,LIGHT DUTY,Light,0.8694114023297491,95,-0.08058859767025084,Not Underutilized,false
063087,LIGHT DUTY,Light,0.8694791666666667,95,-0.08052083333333326,Not Underutilized,false
050158,LIGHT DUTY,Light,0.8695687724014337,95,-0.08043122759856625,Not Underutilized,false
050102,LIGHT DUTY,Light,0.8698129480286738,95,-0.08018705197132614,Not Underutilized,false
236356,HEAVY DUTY,Heavy,0.7698991935483871,85,-0.08010080645161288,,
113058,LIGHT DUTY,Light,0.8704933915770608,95,-0.0795066084229391,Not Underutilized,false
080141,MEDIUM DUTY,Medium,0.8406244399641578,92,-0.07937556003584223,,
050063,LIGHT DUTY,Light,0.8707084453405017,95,-0.07929155465949822,Not Underutilized,false
188075,HEAVY DUTY,Heavy,0.7708271729390681,85,-0.07917282706093187,,
112456,LIGHT DUTY,Light,0.870866935483871,95,-0.079133064516129,Not Underutilized,false
111068,LIGHT DUTY,Light,0.8709677419354839,95,-0.07903225806451608,Underutilized,true
095204,LIGHT DUTY,Light,0.8712718413978495,95,-0.07872815860215043,Not Underutilized,false
007042,LIGHT DUTY,Light,0.8713552867383512,95,-0.07864471326164879,Not Underutilized,false
050124,LIGHT DUTY,Light,0.8713984094982079,95,-0.07860159050179205,Not Underutilized,false
050111,LIGHT DUTY,Light,0.8717069892473118,95,-0.07829301075268813,Not Underutilized,false
065172,LIGHT DUTY,Light,0.8718145161290323,95,-0.07818548387096769,Not Underutilized,false
156225,MEDIUM DUTY,Medium,0.841907482078853,92,-0.07809251792114702,,
323128,OFF-ROAD,Off-Road,0.8022188620071685,88,-0.07778113799283148,,
319212,OFF-ROAD,Off-Road,0.8023577508960573,88,-0.07764224910394268,,
112409,LIGHT DUTY,Light,0.8730947580645162,95,-0.07690524193548376,Not Underutilized,false
067231,LIGHT DUTY,Light,0.8731322804659498,95,-0.07686771953405014,Not Underutilized,false
067118,MEDIUM DUTY,Medium,0.8431474014336918,92,-0.07685259856630822,,
322104,OFF-ROAD,Off-Road,0.8039432123655914,88,-0.0760567876344086,,
156234,MEDIUM DUTY,Medium,0.8440624999999999,92,-0.0759375000000001,,
188071,HEAVY DUTY,Heavy,0.7741834677419355,85,-0.0758165322580645,,
188090,HEAVY DUTY,Heavy,0.7741935483870968,85,-0.07580645161290323,,
076106,LIGHT DUTY,Light,0.8744612455197133,95,-0.07553875448028669,Not Underutilized,false
041554,LIGHT DUTY,Light,0.8744842069892473,95,-0.07551579301075262,Not Underutilized,false
080132,MEDIUM DUTY,Medium,0.8448706317204301,92,-0.07512936827956995,,
115026,LIGHT DUTY,Light,0.8750117607526882,95,-0.0749882392473118,Not Underutilized,false
045140,LIGHT DUTY,Light,0.8750291218637993,95,-0.07497087813620062,Not Underutilized,false
095155,LIGHT DUTY,Light,0.8754205869175627,95,-0.07457941308243721,Not Underutilized,false
112507,LIGHT DUTY,Light,0.8756832437275986,95,-0.07431675627240131,Not Underutilized,false
067122,MEDIUM DUTY,Medium,0.8456905241935483,92,-0.07430947580645175,,
206101,HEAVY DUTY,Heavy,0.7757073252688172,85,-0.07429267473118273,,
319206,OFF-ROAD,Off-Road,0.8059403001792115,88,-0.07405969982078853,,
095201,LIGHT DUTY,Light,0.876246079749104,95,-0.073753920250896,Not Underutilized,false
075016,MEDIUM DUTY,Medium,0.846533938172043,92,-0.07346606182795701,,
041502,LIGHT DUTY,Light,0.8766414650537634,95,-0.07335853494623656,Not Underutilized,false
001078,LIGHT DUTY,Light,0.876875,95,-0.073125,Not Underutilized,false
041562,LIGHT DUTY,Light,0.8772054211469534,95,-0.07279457885304652,Underutilized,true
318027,OFF-ROAD,Off-Road,0.8072804659498207,88,-0.07271953405017928,,
043271,LIGHT DUTY,Light,0.8773123879928315,95,-0.07268761200716845,Not Underutilized,false
324034,OFF-ROAD,Off-Road,0.8074921594982079,88,-0.07250784050179215,,
191009,HEAVY DUTY,Heavy,0.7775296818996414,85,-0.07247031810035853,,
001097,LIGHT DUTY,Light,0.8775806451612903,95,-0.07241935483870965,Not Underutilized,false
191014,HEAVY DUTY,Heavy,0.777713373655914,85,-0.072286626344086,,
041561,LIGHT DUTY,Light,0.8777688172043011,95,-0.07223118279569885,Not Underutilized,false
205024,HEAVY DUTY,Heavy,0.777974350358423,85,-0.07202564964157698,,
064140,LIGHT DUTY,Light,0.8782078853046594,95,-0.07179211469534053,Not Underutilized,false
001145,LIGHT DUTY,Light,0.8782644489247312,95,-0.07173555107526874,Not Underutilized,false
159025,HEAVY DUTY,Heavy,0.7782930107526881,85,-0.07170698924731189,,
223105,HEAVY DUTY,Heavy,0.7783036514336917,85,-0.07169634856630824,,
067099,MEDIUM DUTY,Medium,0.848405017921147,92,-0.07159498207885306,,
321013,OFF-ROAD,Off-Road,0.8085106382978723,88,-0.07148936170212772,,
005048,LIGHT DUTY,Light,0.8786099910394265,95,-0.07139000896057346,Not Underutilized,false
319137,OFF-ROAD,Off-Road,0.8088782482078853,88,-0.07112175179211466,,
206104,HEAVY DUTY,Heavy,0.7789684139784946,85,-0.07103158602150539,,
050177,LIGHT DUTY,Light,0.8790770609318996,95,-0.07092293906810032,Not Underutilized,false
274048,OTHER,Other,0.8291369847670251,90,-0.07086301523297489,,
135168,MEDIUM DUTY,Medium,0.8492159498207885,92,-0.07078405017921152,,
005051,LIGHT DUTY,Light,0.8793542786738351,95,-0.07064572132616487,Not Underutilized,false
067170,LIGHT DUTY,Light,0.8796096550179212,95,-0.07039034498207875,Not Underutilized,false
222048,MEDIUM DUTY,Medium,0.8496337365591399,92,-0.07036626344086017,,
319249,OFF-ROAD,Off-Road,0.8096544578853047,88,-0.07034554211469535,,
112553,MEDIUM DUTY,Medium,0.8496768593189965,92,-0.07032314068100354,,
112558,LIGHT DUTY,Light,0.8796983506944445,95,-0.07030164930555549,Not Underutilized,false
001108,LIGHT DUTY,Light,0.8800218413978494,95,-0.06997815860215051,Not Underutilized,false
041327,LIGHT DUTY,Light,0.8800694444444445,95,-0.0699305555555555,Not Underutilized,false
237290,HEAVY DUTY,Heavy,0.7801780913978495,85,-0.06982190860215043,,
001057,LIGHT DUTY,Light,0.8810147849462366,95,-0.06898521505376332,Not Underutilized,false
155023,MEDIUM DUTY,Medium,0.8512561603942652,92,-0.06874383960573482,,
222044,MEDIUM DUTY,Medium,0.851468974014337,92,-0.06853102598566307,,
001120,LIGHT DUTY,Light,0.8815742607526882,95,-0.06842573924731177,Not Underutilized,false
003287,LIGHT DUTY,Light,0.8816134632616487,95,-0.06838653673835127,Not Underutilized,false
236355,HEAVY DUTY,Heavy,0.781625224014337,85,-0.068374775985663,,
050088,LIGHT DUTY,Light,0.8817708333333334,95,-0.06822916666666656,Not Underutilized,false
041467,LIGHT DUTY,Light,0.8818145161290323,95,-0.06818548387096768,Not Underutilized,false
041531,LIGHT DUTY,Light,0.8819377240143369,95,-0.06806227598566306,Not Underutilized,false
003244,LIGHT DUTY,Light,0.8819870071684588,95,-0.06801299283154116,Not Underutilized,false
112532,LIGHT DUTY,Light,0.8820049283154121,95,-0.06799507168458785,Not Underutilized,false
006032,LIGHT DUTY,Light,0.8823179883512544,95,-0.06768201164874554,Not Underutilized,false
323111,OFF-ROAD,Off-Road,0.8126596102150537,88,-0.06734038978494628,,
047078,LIGHT DUTY,Light,0.8828046594982079,95,-0.0671953405017921,Not Underutilized,false
156085,MEDIUM DUTY,Medium,0.8529093862007169,92,-0.06709061379928316,,
112479,LIGHT DUTY,Light,0.8830538754480286,95,-0.06694612455197135,Not Underutilized,false
159042,HEAVY DUTY,Heavy,0.7830835573476702,85,-0.06691644265232977,,
064164,LIGHT DUTY,Light,0.8834722222222223,95,-0.06652777777777763,Not Underutilized,false
202028,HEAVY DUTY,Heavy,0.7835159050179211,85,-0.06648409498207886,,
267050,OTHER,Other,0.8335584677419354,90,-0.0664415322580646,,
188034,HEAVY DUTY,Heavy,0.7838312051971326,85,-0.06616879480286741,,
294093,OTHER,Other,0.8338782482078854,90,-0.06612175179211466,,
236369,HEAVY DUTY,Heavy,0.7843318772401433,85,-0.06566812275985667,,
113062,LIGHT DUTY,Light,0.8845032482078853,95,-0.06549675179211467,Not Underutilized,false
187026,HEAVY DUTY,Heavy,0.7846617383512545,85,-0.06533826164874545,,
080111,MEDIUM DUTY,Medium,0.8548387096774194,92,-0.06516129032258067,,
135175,MEDIUM DUTY,Medium,0.8548387096774194,92,-0.06516129032258067,,
074014,MEDIUM DUTY,Medium,0.8552889784946237,92,-0.06471102150537633,,
001115,LIGHT DUTY,Light,0.8855264336917562,95,-0.06447356630824375,Not Underutilized,false
041277,LIGHT DUTY,Light,0.8855443548387097,95,-0.06445564516129021,Not Underutilized,false
269106,OTHER,Other,0.8358086917562725,90,-0.06419130824372754,,
050031,LIGHT DUTY,Light,0.8858613351254481,95,-0.06413866487455189,Not Underutilized,false
067081,LIGHT DUTY,Light,0.8858635752688172,95,-0.06413642473118275,Not Underutilized,false
112492,LIGHT DUTY,Light,0.8860097446236559,95,-0.06399025537634406,Not Underutilized,false
237257,HEAVY DUTY,Heavy,0.786192876344086,85,-0.06380712365591401,,
112420,LIGHT DUTY,Light,0.8862483198924731,95,-0.06375168010752685,Not Underutilized,false
095179,LIGHT DUTY,Light,0.8862712813620072,95,-0.06372871863799279,Not Underutilized,false
