_id,UNIT_NO,YEAR,MAKE,MODEL,CATEGORY,CAT_DESC,UNIT_TYPE,CATEGORY_CLASS,CAT_GRP,IN_SERV_DT,STATUS_DESC,CLASS2,HIGH_PRIORITY,OWNER_DIVISION,REF_DIVISION,SEASONAL,AVAILABILITY_YTD,unit_key_int,fleet_age,Utilization,specialized_units,REF_USING_DIV,owner_division_key,using_division_key
519,041387,2020,CHEVROLET,EQUINOX,7UZ1FEUZZZ,PASS-SUV CL1 4X4 8Y UNLEAD,LIGHT DUTY,CLASS1,SEDAN-PASS,2020-03-26,Active Unit,FLEE,None,TORONTO WATER,TORONTO WATER,Non Seasonal,0.9232157258064516,41387,3,Not Underutilized,No,TORONTO WATER,20,20
520,041388,2020,CHEVROLET,EQUINOX,7UZ1FEUZZZ,PASS-SUV CL1 4X4 8Y UNLEAD,LIGHT DUTY,CLASS1,SEDAN-PASS,2020-02-18,Active Unit,FLEE,None,TORONTO WATER,TORONTO WATER,Non Seasonal,0.8645525313620073,41388,3,Not Underutilized,No,TORONTO WATER,20,20
521,041389,2020,CHEVROLET,EQUINOX,7UZ1FEUZZZ,PASS-SUV CL1 4X4 8Y UNLEAD,LIGHT DUTY,CLASS1,SEDAN-PASS,2020-04-29,Active Unit,FLEE,None,TORONTO WATER,TORONTO WATER,Non Seasonal,0.963608870967742,41389,3,Not Underutilized,No,TORONTO WATER,20,20
522,041390,2020,CHEVROLET,EQUINOX,7UZ1FEUZZZ,PASS-SUV CL1 4X4 8Y UNLEAD,LIGHT DUTY,CLASS1,SEDAN-PASS,2020-02-12,Active Unit,FLEE,None,TORONTO WATER,TORONTO WATER,Non Seasonal,0.9435702284946237,41390,3,Not Underutilized,No,TORONTO WATER,20,20
523,041391,2020,CHEVROLET,EQUINOX,7UZ1FEUZZZ,PASS-SUV CL1 4X4 8Y UNLEAD,LIGHT DUTY,CLASS1,SEDAN-PASS,2020-03-03,Active Unit,FLEE,None,TORONTO WATER,TORONTO WATER,Non Seasonal,1.0,41391,3,Not Underutilized,No,TORONTO WATER,20,20
524,041392,2020,CHEVROLET,EQUINOX,7UZ1FEUZZZ,PASS-SUV CL1 4X4 8Y UNLEAD,LIGHT DUTY,CLASS1,SEDAN-PASS,2020-03-10,Active Unit,FLEE,None,TORONTO WATER,TORONTO WATER,Non Seasonal,1.0,41392,3,Not Underutilized,No,TORONTO WATER,20,20
525,041393,2020,CHEVROLET,EQUINOX,7UZ1FEUZZZ,PASS-SUV CL1 4X4 8Y UNLEAD,LIGHT DUTY,CLASS1,SEDAN-PASS,2020-03-17,Active Unit,FLEE,None,TORONTO WATER,TORONTO WATER,Non Seasonal,1.0,41393,3,Not Underutilized,No,TORONTO WATER,20,20
526,041394,2020,CHEVROLET,EQUINOX,7UZ1FEUZZZ,PASS-SUV CL1 4X4 8Y UNLEAD,LIGHT DUTY,CLASS1,SEDAN-PASS,2020-03-06,Active Unit,FLEE,None,TORONTO WATER,TORONTO WATER,Non Seasonal,1.0,41394,3,Not Underutilized,No,TORONTO WATER,20,20
527,041395,2020,CHEVROLET,EQUINOX,7UZ1FEUZZZ,PASS-SUV CL1 4X4 8Y UNLEAD,LIGHT DUTY,CLASS1,SEDAN-PASS,2020-03-17,Active Unit,FLEE,None,TORONTO WATER,TORONTO WATER,Non Seasonal,1.0,41395,3,Not Underutilized,No,TORONTO WATER,20,20
528,041396,2020,CHEVROLET,EQUINOX,7UZ1FEUZZZ,PASS-SUV CL1 4X4 8Y UNLEAD,LIGHT DUTY,CLASS1,SEDAN-PASS,2020-03-06,Active Unit,FLEE,None,PARKS & RECREATION,PARKS & RECREATION,Non Seasonal,0.947073252688172,41396,3,Underutilized,No,PARKS & RECREATION,11,11
529,041397,2020,CHEVROLET,EQUINOX,7UZ1FEUZZZ,PASS-SUV CL1 4X4 8Y UNLEAD,LIGHT DUTY,CLASS1,SEDAN-PASS,2020-02-21,Active Unit,FLEE,None,PARKS & RECREATION,PARKS & RECREATION,Non Seasonal,0.7538743279569893,41397,3,Not Underutilized,No,PARKS & RECREATION,11,11
530,041398,2020,CHEVROLET,EQUINOX,7UZ1FEUZZZ,PASS-SUV CL1 4X4 8Y UNLEAD,LIGHT DUTY,CLASS1,SEDAN-PASS,2020-08-27,Active Unit,FLEE,None,FLEET SERVICES,FLEET SERVICES,Non Seasonal,1.0,41398,3,Not Underutilized,No,FLEET SERVICES,7,7
531,041399,2020,CHEVROLET,EQUINOX,7UZ1FEUZZZ,PASS-SUV CL1 4X4 8Y UNLEAD,LIGHT DUTY,CLASS1,SEDAN-PASS,2020-04-17,Active Unit,FLEE,None,FACILITIES MGMT & REAL ESTATE,FACILITIES MGMT & REAL ESTATE,Non Seasonal,0.5967741935483871,41399,3,Not Underutilized,No,FACILITIES MGMT & REAL ESTATE,5,5
532,041400,2020,CHEVROLET,EQUINOX,7UZ1FEUZZZ,PASS-SUV CL1 4X4 8Y UNLEAD,LIGHT DUTY,CLASS1,SEDAN-PASS,2020-04-16,Active Unit,FLEE,None,FACILITIES MGMT & REAL ESTATE,FACILITIES MGMT & REAL ESTATE,Non Seasonal,0.7631966845878136,41400,3,Not Underutilized,No,FACILITIES MGMT & REAL ESTATE,5,5
533,041401,2021,CHEVROLET,EQUINOX,7UZ1FEUZZZ,PASS-SUV CL1 4X4 8Y UNLEAD,LIGHT DUTY,CLASS1,SEDAN-PASS,2021-02-01,Active Unit,FLEE,None,FACILITIES MGMT & REAL ESTATE,FACILITIES MGMT & REAL ESTATE,Non Seasonal,0.84018313172043,41401,2,Not Underutilized,No,FACILITIES MGMT & REAL ESTATE,5,5
534,041402,2021,CHEVROLET,EQUINOX,7UZ1FEUZZZ,PASS-SUV CL1 4X4 8Y UNLEAD,LIGHT DUTY,CLASS1,SEDAN-PASS,2020-12-08,Active Unit,FLEE,None,SOLID WASTE MANAGEMENT,SOLID WASTE MANAGEMENT,Non Seasonal,0.9103578629032258,41402,2,Not Underutilized,No,SOLID WASTE MANAGEMENT,16,16
535,041403,2021,CHEVROLET,EQUINOX,7UZ1FEUZZZ,PASS-SUV CL1 4X4 8Y UNLEAD,LIGHT DUTY,CLASS1,SEDAN-PASS,2021-02-11,Active Unit,FLEE,None,ENGINEERING & CONSTR. SERVICES,ENGINEERING & CONSTR. SERVICES,Non Seasonal,0.984919914874552,41403,2,Not Underutilized,No,ENGINEERING & CONSTR. SERVICES,3,3
536,041404,2021,CHEVROLET,EQUINOX,7UZ1TEUZZZ,PASS-SUV CL1 4X2 8Y UNLEAD,LIGHT DUTY,CLASS1,SEDAN-PASS,2020-12-08,Active Unit,FLEE,None,MUNICIPAL LICENSING & STDS,MUNICIPAL LICENSING & STDS,Non Seasonal,0.9665311379928315,41404,2,Not Underutilized,No,MUNICIPAL LICENSING & STDS,10,10
537,041405,2021,CHEVROLET,EQUINOX,7UZ1TEUZZZ,PASS-SUV CL1 4X2 8Y UNLEAD,LIGHT DUTY,CLASS1,SEDAN-PASS,2021-02-03,Active Unit,FLEE,None,MUNICIPAL LICENSING & STDS,MUNICIPAL LICENSING & STDS,Non Seasonal,0.9097037410394265,41405,2,Not Underutilized,No,MUNICIPAL LICENSING & STDS,10,10
538,041406,2021,CHEVROLET,EQUINOX,7UZ1FEUZZZ,PASS-SUV CL1 4X4 8Y UNLEAD,LIGHT DUTY,CLASS1,SEDAN-PASS,2021-06-01,Active Unit,FLEE,None,TORONTO WATER,TORONTO WATER,Non Seasonal,0.993854726702509,41406,2,Not Underutilized,No,TORONTO WATER,20,20
539,041407,2021,CHEVROLET,EQUINOX,7UZ1FEUZZZ,PASS-SUV CL1 4X4 8Y UNLEAD,LIGHT DUTY,CLASS1,SEDAN-PASS,2021-05-17,Active Unit,FLEE,None,TORONTO WATER,TORONTO WATER,Non Seasonal,1.0,41407,2,Not Underutilized,No,TORONTO WATER,20,20
540,041408,2021,CHEVROLET,EQUINOX,7UZ1FEUZZZ,PASS-SUV CL1 4X4 8Y UNLEAD,LIGHT DUTY,CLASS1,SEDAN-PASS,2021-05-10,Active Unit,FLEE,None,TRANSPORTATION SERVICES,TRANSPORTATION SERVICES,Non Seasonal,1.0,41408,2,Not Underutilized,No,TRANSPORTATION SERVICES,21,21
541,041409,2021,CHEVROLET,EQUINOX,7UZ1FEUZZZ,PASS-SUV CL1 4X4 8Y UNLEAD,LIGHT DUTY,CLASS1,SEDAN-PASS,2020-12-08,Active Unit,FLEE,None,PARKS & RECREATION,PARKS & RECREATION,Non Seasonal,0.9930376344086022,41409,2,Not Underutilized,No,PARKS & RECREATION,11,11
542,041410,2021,CHEVROLET,EQUINOX,7UZ1FEUZZZ,PASS-SUV CL1 4X4 8Y UNLEAD,LIGHT DUTY,CLASS1,SEDAN-PASS,2020-12-22,Active Unit,FLEE,None,PARKS & RECREATION,PARKS & RECREATION,Non Seasonal,1.0,41410,2,Not Underutilized,No,PARKS & RECREATION,11,11
543,041411,2021,CHEVROLET,EQUINOX,7UZ1FEUZZZ,PASS-SUV CL1 4X4 8Y UNLEAD,LIGHT DUTY,CLASS1,SEDAN-PASS,2020-12-08,Active Unit,FLEE,None,PARKS & RECREATION,PARKS & RECREATION,Non Seasonal,1.0,41411,2,Not Underutilized,No,PARKS & RECREATION,11,11
544,041414,2022,CHEVROLET,EQUINOX,7UZ1FEUZZZ,PASS-SUV CL1 4X4 8Y UNLEAD,LIGHT DUTY,CLASS1,SEDAN-PASS,2023-01-25,Active Unit,FLEE,None,TORONTO WATER,TORONTO WATER,Non Seasonal,0.951572020609319,41414,1,Not Underutilized,No,TORONTO WATER,20,20
545,041415,2022,CHEVROLET,EQUINOX,7UZ1FEUZZZ,PASS-SUV CL1 4X4 8Y UNLEAD,LIGHT DUTY,CLASS1,SEDAN-PASS,2022-07-13,Active Unit,FLEE,None,TORONTO WATER,TORONTO WATER,Non Seasonal,0.9889807347670251,41415,1,Underutilized,No,TORONTO WATER,20,20
546,041416,2022,CHEVROLET,EQUINOX,7UZ1FEUZZZ,PASS-SUV CL1 4X4 8Y UNLEAD,LIGHT DUTY,CLASS1,SEDAN-PASS,2023-01-31,Active Unit,FLEE,None,TORONTO WATER,TORONTO WATER,Non Seasonal,0.9140899417562725,41416,1,Underutilized,No,TORONTO WATER,20,20
547,041417,2022,CHEVROLET,EQUINOX,7UZ1FEUZZZ,PASS-SUV CL1 4X4 8Y UNLEAD,LIGHT DUTY,CLASS1,SEDAN-PASS,2022-07-14,Active Unit,FLEE,None,TORONTO WATER,TORONTO WATER,Non Seasonal,1.0,41417,1,Not Underutilized,No,TORONTO WATER,20,20
548,041418,2022,CHEVROLET,EQUINOX,7UZ1FEUZZZ,PASS-SUV CL1 4X4 8Y UNLEAD,LIGHT DUTY,CLASS1,SEDAN-PASS,2022-07-14,Active Unit,FLEE,None,TORONTO WATER,TORONTO WATER,Non Seasonal,1.0,41418,1,Not Underutilized,No,TORONTO WATER,20,20
549,041419,2022,CHEVROLET,EQUINOX,7UZ1FEUZZZ,PASS-SUV CL1 4X4 8Y UNLEAD,LIGHT DUTY,CLASS1,SEDAN-PASS,2023-01-25,Active Unit,FLEE,None,FACILITIES MGMT & REAL ESTATE,FACILITIES MGMT & REAL ESTATE,Non Seasonal,0.22663754480286738,41419,1,Not Underutilized,No,FACILITIES MGMT & REAL ESTATE,5,5
550,041420,2022,CHEVROLET,EQUINOX,7UZ1FEUZZZ,PASS-SUV CL1 4X4 8Y UNLEAD,LIGHT DUTY,CLASS1,SEDAN-PASS,2023-01-16,Active Unit,FLEE,None,ENGINEERING & CONSTR. SERVICES,ENGINEERING & CONSTR. SERVICES,Non Seasonal,0.9237516801075268,41420,1,Not Underutilized,No,ENGINEERING & CONSTR. SERVICES,3,3
551,041421,2022,CHEVROLET,EQUINOX,7UZ1FEUZZZ,PASS-SUV CL1 4X4 8Y UNLEAD,LIGHT DUTY,CLASS1,SEDAN-PASS,2023-01-16,Active Unit,FLEE,None,ENGINEERING & CONSTR. SERVICES,ENGINEERING & CONSTR. SERVICES,Non Seasonal,0.9793318772401434,41421,1,Not Underutilized,No,ENGINEERING & CONSTR. SERVICES,3,3
552,041422,2022,CHEVROLET,EQUINOX,7UZ1FEUZZZ,PASS-SUV CL1 4X4 8Y UNLEAD,LIGHT DUTY,CLASS1,SEDAN-PASS,2023-01-16,Active Unit,FLEE,None,ENGINEERING & CONSTR. SERVICES,ENGINEERING & CONSTR. SERVICES,Non Seasonal,0.9633882168458782,41422,1,Not Underutilized,No,ENGINEERING & CONSTR. SERVICES,3,3
553,041423,2022,CHEVROLET,EQUINOX,7UZ1FEUZZZ,PASS-SUV CL1 4X4 8Y UNLEAD,LIGHT DUTY,CLASS1,SEDAN-PASS,2022-08-04,Active Unit,FLEE,None,SOLID WASTE MANAGEMENT,SOLID WASTE MANAGEMENT,Non Seasonal,0.9943985215053764,41423,1,Not Underutilized,No,SOLID WASTE MANAGEMENT,16,16
554,041424,2023,CHEVROLET,EQUINOX,7UZ1FEUZZZ,PASS-SUV CL1 4X4 8Y UNLEAD,LIGHT DUTY,CLASS1,SEDAN-PASS,2023-06-16,Active Unit,FLEE,None,"ENVIRONMENT, CLIMATE & FORESTR","ENVIRONMENT, CLIMATE & FORESTR",Non Seasonal,1.0,41424,0,Not Underutilized,No,"ENVIRONMENT, CLIMATE & FORESTR",4,4
555,041425,2022,CHEVROLET,EQUINOX,7UZ1FEUZZZ,PASS-SUV CL1 4X4 8Y UNLEAD,LIGHT DUTY,CLASS1,SEDAN-PASS,2022-12-22,Active Unit,FLEE,None,TRANSPORTATION SERVICES,TRANSPORTATION SERVICES,Non Seasonal,0.8670810931899641,41425,1,Underutilized,No,TRANSPORTATION SERVICES,21,21
556,041426,2022,CHEVROLET,EQUINOX,7UZ1FEUZZZ,PASS-SUV CL1 4X4 8Y UNLEAD,LIGHT DUTY,CLASS1,SEDAN-PASS,2022-08-03,Active Unit,FLEE,None,TRANSPORTATION SERVICES,TRANSPORTATION SERVICES,Non Seasonal,0.9564415322580645,41426,1,Not Underutilized,No,TRANSPORTATION SERVICES,21,21
557,041427,2022,CHEVROLET,EQUINOX,7UZ1FEUZZZ,PASS-SUV CL1 4X4 8Y UNLEAD,LIGHT DUTY,CLASS1,SEDAN-PASS,2022-07-18,Active Unit,FLEE,None,TRANSPORTATION SERVICES,TRANSPORTATION SERVICES,Non Seasonal,0.900634520609319,41427,1,Not Underutilized,No,TRANSPORTATION SERVICES,21,21
558,041428,2022,CHEVROLET,EQUINOX,7UZ1FEUZZZ,PASS-SUV CL1 4X4 8Y UNLEAD,LIGHT DUTY,CLASS1,SEDAN-PASS,2022-08-03,Active Unit,FLEE,None,TRANSPORTATION SERVICES,TRANSPORTATION SERVICES,Non Seasonal,1.0,41428,1,Not Underutilized,No,TRANSPORTATION SERVICES,21,21
559,041429,2022,CHEVROLET,EQUINOX,7UZ1FEUZZZ,PASS-SUV CL1 4X4 8Y UNLEAD,LIGHT DUTY,CLASS1,SEDAN-PASS,2022-08-03,Active Unit,FLEE,None,TRANSPORTATION SERVICES,TRANSPORTATION SERVICES,Non Seasonal,1.0,41429,1,Not Underutilized,No,TRANSPORTATION SERVICES,21,21
560,041430,2022,CHEVROLET,EQUINOX,7UZ1FEUZZZ,PASS-SUV CL1 4X4 8Y UNLEAD,LIGHT DUTY,CLASS1,SEDAN-PASS,2022-08-16,Active Unit,FLEE,None,TRANSPORTATION SERVICES,TRANSPORTATION SERVICES,Non Seasonal,1.0,41430,1,Not Underutilized,No,TRANSPORTATION SERVICES,21,21
561,041431,2022,CHEVROLET,EQUINOX,7UZ1FEUZZZ,PASS-SUV CL1 4X4 8Y UNLEAD,LIGHT DUTY,CLASS1,SEDAN-PASS,2022-12-21,Active Unit,FLEE,None,MUNICIPAL LICENSING & STDS,MUNICIPAL LICENSING & STDS,Non Seasonal,0.8878662634408602,41431,1,Not Underutilized,No,MUNICIPAL LICENSING & STDS,10,10
562,041432,2022,CHEVROLET,EQUINOX,7UZ1FEUZZZ,PASS-SUV CL1 4X4 8Y UNLEAD,LIGHT DUTY,CLASS1,SEDAN-PASS,2022-07-28,Active Unit,ABC,None,TORONTO HOUSING COMPANY,TORONTO HOUSING COMPANY,Non Seasonal,0.9638894489247312,41432,1,Not Underutilized,No,TORONTO HOUSING COMPANY,18,18
563,041433,2022,CHEVROLET,EQUINOX,7UZ1FEUZZZ,PASS-SUV CL1 4X4 8Y UNLEAD,LIGHT DUTY,CLASS1,SEDAN-PASS,2022-07-28,Active Unit,ABC,None,TORONTO HOUSING COMPANY,TORONTO HOUSING COMPANY,Non Seasonal,1.0,41433,1,Not Underutilized,No,TORONTO HOUSING COMPANY,18,18
564,041434,2022,CHEVROLET,EQUINOX,7UZ1FEUZZZ,PASS-SUV CL1 4X4 8Y UNLEAD,LIGHT DUTY,CLASS1,SEDAN-PASS,2022-07-28,Active Unit,ABC,None,TORONTO HOUSING COMPANY,TORONTO HOUSING COMPANY,Non Seasonal,1.0,41434,1,Not Underutilized,No,TORONTO HOUSING COMPANY,18,18
565,041435,2022,CHEVROLET,EQUINOX,7UZ1FEUZZZ,PASS-SUV CL1 4X4 8Y UNLEAD,LIGHT DUTY,CLASS1,SEDAN-PASS,2022-08-04,Active Unit,ABC,None,TORONTO HOUSING COMPANY,TORONTO HOUSING COMPANY,Non Seasonal,1.0,41435,1,Not Underutilized,No,TORONTO HOUSING COMPANY,18,18
566,041436,2022,CHEVROLET,EQUINOX,7UZ1FEUZZZ,PASS-SUV CL1 4X4 8Y UNLEAD,LIGHT DUTY,CLASS1,SEDAN-PASS,2022-07-28,Active Unit,ABC,None,TORONTO HOUSING COMPANY,TORONTO HOUSING COMPANY,Non Seasonal,0.9628276209677419,41436,1,Underutilized,No,TORONTO HOUSING COMPANY,18,18
567,041437,2022,CHEVROLET,EQUINOX,7UZ1FEUZZZ,PASS-SUV CL1 4X4 8Y UNLEAD,LIGHT DUTY,CLASS1,SEDAN-PASS,2022-11-18,Active Unit,ABC,None,TORONTO HOUSING COMPANY,TORONTO HOUSING COMPANY,Non Seasonal,1.0,41437,1,Not Underutilized,No,TORONTO HOUSING COMPANY,18,18
568,041438,2022,CHEVROLET,EQUINOX,7UZ1FEUZZZ,PASS-SUV CL1 4X4 8Y UNLEAD,LIGHT DUTY,CLASS1,SEDAN-PASS,2022-11-18,Active Unit,ABC,None,TORONTO HOUSING COMPANY,TORONTO HOUSING COMPANY,Non Seasonal,1.0,41438,1,Not Underutilized,No,TORONTO HOUSING COMPANY,18,18
569,041439,2022,CHEVROLET,EQUINOX,7UZ1FEUZZZ,PASS-SUV CL1 4X4 8Y UNLEAD,LIGHT DUTY,CLASS1,SEDAN-PASS,2023-07-12,Active Unit,ABC,None,TORONTO HOUSING COMPANY,TORONTO HOUSING COMPANY,Non Seasonal,1.0,41439,1,Not Underutilized,No,TORONTO HOUSING COMPANY,18,18
570,041440,2023,CHEVROLET,EQUINOX,7UZ1FEUZZZ,PASS-SUV CL1 4X4 8Y UNLEAD,LIGHT DUTY,CLASS1,SEDAN-PASS,2024-05-10,Active Unit,ABC,None,TORONTO HOUSING COMPANY,TORONTO HOUSING COMPANY,Non Seasonal,0.9970284498207885,41440,0,Not Underutilized,No,TORONTO HOUSING COMPANY,18,18
571,041441,2022,CHEVROLET,EQUINOX,7UZ1FEUZZZ,PASS-SUV CL1 4X4 8Y UNLEAD,LIGHT DUTY,CLASS1,SEDAN-PASS,2022-12-05,Active Unit,FLEE,None,"SHELTER, SUP., & HOUSING ADMIN","SHELTER, SUP., & HOUSING ADMIN",Non Seasonal,0.9999938396057348,41441,1,Not Underutilized,No,"SHELTER, SUP., & HOUSING ADMIN",15,15
572,041442,2022,CHEVROLET,EQUINOX,7UZ1FEUZZZ,PASS-SUV CL1 4X4 8Y UNLEAD,LIGHT DUTY,CLASS1,SEDAN-PASS,2023-01-11,Active Unit,FLEE,None,TORONTO WATER,TORONTO WATER,Non Seasonal,0.9594343637992832,41442,1,Not Underutilized,No,TORONTO WATER,20,20
573,041443,2022,CHEVROLET,EQUINOX,7UZ1FEUZZZ,PASS-SUV CL1 4X4 8Y UNLEAD,LIGHT DUTY,CLASS1,SEDAN-PASS,2023-01-12,Active Unit,FLEE,None,TORONTO WATER,TORONTO WATER,Non Seasonal,0.9907118055555556,41443,1,Not Underutilized,No,TORONTO WATER,20,20
574,041444,2022,CHEVROLET,EQUINOX,7UZ1FEUZZZ,PASS-SUV CL1 4X4 8Y UNLEAD,LIGHT DUTY,CLASS1,SEDAN-PASS,2023-01-12,Active Unit,FLEE,None,TORONTO WATER,TORONTO WATER,Non Seasonal,1.0,41444,1,Not Underutilized,No,TORONTO WATER,20,20
575,041445,2022,CHEVROLET,EQUINOX,7UZ1FEUZZZ,PASS-SUV CL1 4X4 8Y UNLEAD,LIGHT DUTY,CLASS1,SEDAN-PASS,2023-01-05,Active Unit,FLEE,None,MUNICIPAL LICENSING & STDS,MUNICIPAL LICENSING & STDS,Non Seasonal,0.784935035842294,41445,1,Not Underutilized,No,MUNICIPAL LICENSING & STDS,10,10
576,041446,2022,CHEVROLET,EQUINOX,7UZ1FEUZZZ,PASS-SUV CL1 4X4 8Y UNLEAD,LIGHT DUTY,CLASS1,SEDAN-PASS,2022-12-16,Active Unit,FLEE,None,MUNICIPAL LICENSING & STDS,MUNICIPAL LICENSING & STDS,Non Seasonal,0.987911626344086,41446,1,Not Underutilized,No,MUNICIPAL LICENSING & STDS,10,10
577,041447,2022,CHEVROLET,EQUINOX,7UZ1FEUZZZ,PASS-SUV CL1 4X4 8Y UNLEAD,LIGHT DUTY,CLASS1,SEDAN-PASS,2022-12-16,Active Unit,FLEE,None,MUNICIPAL LICENSING & STDS,MUNICIPAL LICENSING & STDS,Non Seasonal,0.9783103718637993,41447,1,Not Underutilized,No,MUNICIPAL LICENSING & STDS,10,10
578,041448,2022,CHEVROLET,EQUINOX,7UZ1FEUZZZ,PASS-SUV CL1 4X4 8Y UNLEAD,LIGHT DUTY,CLASS1,SEDAN-PASS,2022-12-16,Active Unit,FLEE,None,MUNICIPAL LICENSING & STDS,MUNICIPAL LICENSING & STDS,Non Seasonal,0.9354838709677419,41448,1,Not Underutilized,No,MUNICIPAL LICENSING & STDS,10,10
579,041449,2022,CHEVROLET,EQUINOX,7UZ1FEUZZZ,PASS-SUV CL1 4X4 8Y UNLEAD,LIGHT DUTY,CLASS1,SEDAN-PASS,2023-01-05,Active Unit,FLEE,None,MUNICIPAL LICENSING & STDS,MUNICIPAL LICENSING & STDS,Non Seasonal,0.9181266801075268,41449,1,Not Underutilized,No,MUNICIPAL LICENSING & STDS,10,10
580,041450,2022,CHEVROLET,EQUINOX,7UZ1FEUZZZ,PASS-SUV CL1 4X4 8Y UNLEAD,LIGHT DUTY,CLASS1,SEDAN-PASS,2022-12-09,Active Unit,FLEE,None,MUNICIPAL LICENSING & STDS,MUNICIPAL LICENSING & STDS,Non Seasonal,0.998822244623656,41450,1,Not Underutilized,No,MUNICIPAL LICENSING & STDS,10,10
581,041451,2022,CHEVROLET,EQUINOX,7UZ1FEUZZZ,PASS-SUV CL1 4X4 8Y UNLEAD,LIGHT DUTY,CLASS1,SEDAN-PASS,2022-12-09,Active Unit,FLEE,None,MUNICIPAL LICENSING & STDS,MUNICIPAL LICENSING & STDS,Non Seasonal,0.9686486335125448,41451,1,Not Underutilized,No,MUNICIPAL LICENSING & STDS,10,10
582,041452,2022,CHEVROLET,EQUINOX,7UZ1FEUZZZ,PASS-SUV CL1 4X4 8Y UNLEAD,LIGHT DUTY,CLASS1,SEDAN-PASS,2023-01-24,Active Unit,ABC,None,TORONTO HOUSING COMPANY,TORONTO HOUSING COMPANY,Non Seasonal,1.0,41452,1,Not Underutilized,No,TORONTO HOUSING COMPANY,18,18
583,041453,2022,CHEVROLET,EQUINOX,7UZ1FEUZZZ,PASS-SUV CL1 4X4 8Y UNLEAD,LIGHT DUTY,CLASS1,SEDAN-PASS,2023-01-16,Active Unit,FLEE,None,SOLID WASTE MANAGEMENT,SOLID WASTE MANAGEMENT,Non Seasonal,1.0,41453,1,Not Underutilized,No,SOLID WASTE MANAGEMENT,16,16
584,041454,2024,FORD,ESCAPE HYBRI,7UZ1TEQZZZ,PASS-SUV CL1 4X2 8Y PLUGINHU,LIGHT DUTY,CLASS1,SEDAN-PASS,2024-03-22,Active Unit,FLEE,None,MUNICIPAL LICENSING & STDS,MUNICIPAL LICENSING & STDS,Non Seasonal,0.9942669130824373,41454,-1,Not Underutilized,No,MUNICIPAL LICENSING & STDS,10,10
585,041455,2024,FORD,ESCAPE HYBRI,7UZ1TEQZZZ,PASS-SUV CL1 4X2 8Y PLUGINHU,LIGHT DUTY,CLASS1,SEDAN-PASS,2024-06-19,Active Unit,FLEE,None,MUNICIPAL LICENSING & STDS,MUNICIPAL LICENSING & STDS,Non Seasonal,0.993732638888889,41455,-1,Not Underutilized,No,MUNICIPAL LICENSING & STDS,10,10
586,041456,2024,FORD,ESCAPE HYBRI,7UZ1TEQZZZ,PASS-SUV CL1 4X2 8Y PLUGINHU,LIGHT DUTY,CLASS1,SEDAN-PASS,2024-03-22,Active Unit,FLEE,None,MUNICIPAL LICENSING & STDS,MUNICIPAL LICENSING & STDS,Non Seasonal,1.0,41456,-1,Not Underutilized,No,MUNICIPAL LICENSING & STDS,10,10
587,041457,2024,FORD,ESCAPE HYBRI,7UZ1TEQZZZ,PASS-SUV CL1 4X2 8Y PLUGINHU,LIGHT DUTY,CLASS1,SEDAN-PASS,2024-04-26,Active Unit,FLEE,None,MUNICIPAL LICENSING & STDS,MUNICIPAL LICENSING & STDS,Non Seasonal,1.0,41457,-1,Not Underutilized,No,MUNICIPAL LICENSING & STDS,10,10
588,041458,2024,FORD,ESCAPE HYBRI,7UZ1TEQZZZ,PASS-SUV CL1 4X2 8Y PLUGINHU,LIGHT DUTY,CLASS1,SEDAN-PASS,2024-03-25,Active Unit,FLEE,None,MUNICIPAL LICENSING & STDS,MUNICIPAL LICENSING & STDS,Non Seasonal,0.9300935259856631,41458,-1,Not Underutilized,No,MUNICIPAL LICENSING & STDS,10,10
589,041459,2024,FORD,ESCAPE HYBRI,7UZ1TEQZZZ,PASS-SUV CL1 4X2 8Y PLUGINHU,LIGHT DUTY,CLASS1,SEDAN-PASS,2024-06-19,Active Unit,FLEE,None,MUNICIPAL LICENSING & STDS,MUNICIPAL LICENSING & STDS,Non Seasonal,1.0,41459,-1,Not Underutilized,No,MUNICIPAL LICENSING & STDS,10,10
590,041460,2024,FORD,ESCAPE HYBRI,7UZ1TEQZZZ,PASS-SUV CL1 4X2 8Y PLUGINHU,LIGHT DUTY,CLASS1,SEDAN-PASS,2024-03-22,Active Unit,FLEE,None,MUNICIPAL LICENSING & STDS,MUNICIPAL LICENSING & STDS,Non Seasonal,0.9032258064516129,41460,-1,Not Underutilized,No,MUNICIPAL LICENSING & STDS,10,10
591,041461,2024,FORD,ESCAPE HYBRI,7UZ1TEQZZZ,PASS-SUV CL1 4X2 8Y PLUGINHU,LIGHT DUTY,CLASS1,SEDAN-PASS,2024-05-08,Active Unit,FLEE,None,MUNICIPAL LICENSING & STDS,MUNICIPAL LICENSING & STDS,Non Seasonal,0.9999518369175627,41461,-1,Not Underutilized,No,MUNICIPAL LICENSING & STDS,10,10
592,041462,2024,FORD,ESCAPE HYBRI,7UZ1TEQZZZ,PASS-SUV CL1 4X2 8Y PLUGINHU,LIGHT DUTY,CLASS1,SEDAN-PASS,2024-04-29,Active Unit,FLEE,None,MUNICIPAL LICENSING & STDS,MUNICIPAL LICENSING & STDS,Non Seasonal,0.8169993279569893,41462,-1,Not Underutilized,No,MUNICIPAL LICENSING & STDS,10,10
